Two axis displacement sensor detected
Tareing....
time(us),power(pwm/255),position(deg),force(grams)
193509316,38,26.80,-2.36,29.64
193570392,38,26.80,-2.36,29.63
193631452,38,26.80,-2.36,29.64
193692500,38,27.41,-2.36,29.68
193753560,38,27.41,-2.36,29.76
193814612,38,27.41,-2.36,29.94
193875656,38,27.41,-2.36,30.01
193936712,38,27.98,-0.75,30.18
193997764,38,27.98,1.54,30.27
194058816,38,27.98,0.53,30.26
194119864,38,27.98,-1.93,30.29
194180924,38,28.50,-2.73,30.50
194241988,38,28.50,-2.73,30.43
194303040,38,28.50,-2.73,30.71
194364084,38,28.50,-2.73,30.66
194425148,38,28.50,-2.73,30.86
194486196,38,29.03,-2.73,31.02
194547248,38,29.03,-2.21,31.05
194608292,38,29.03,-2.21,31.21
194669340,38,29.03,-2.21,31.14
194730408,38,29.03,-2.21,31.41
194791456,38,29.03,-2.21,31.40
194852516,38,29.53,-2.21,31.55
194913580,38,29.53,-2.21,31.50
194974624,38,29.53,-2.21,31.63
195035680,38,29.53,-2.21,31.71
195096740,38,29.53,-2.21,31.85
195157800,38,29.53,-2.21,31.78
195218880,38,29.53,-2.21,31.86

























































255280856,51,25.20,-2.21,0.17
255344624,51,13.52,-2.21,0.10
255405692,51,5.26,-2.21,0.13
255466764,51,4.59,-2.21,-0.09
255527848,51,6.04,-2.21,0.04
255588908,51,6.74,-2.21,0.02
255649992,51,6.74,-2.21,0.14
255711052,51,6.74,-2.21,0.01
255772128,51,6.74,-2.21,-0.06
255833216,51,6.74,-2.21,0.11
255894268,51,6.74,-2.21,-0.09
255955360,51,7.27,-2.21,0.10
256016424,51,7.27,-2.21,0.10
256077480,51,7.27,-2.21,-0.04
256138568,51,7.27,-2.21,0.15
256199636,51,7.87,-2.21,0.15
256260720,51,7.87,-2.21,-0.06
256321816,51,7.87,-2.21,0.05
256382880,51,7.87,-2.21,0.14
256443956,51,7.87,-2.21,-0.03
256505040,51,8.39,-2.21,0.01
256566096,51,8.39,-2.21,0.04
256627180,51,8.39,-2.21,-0.06
256688260,51,8.91,-2.21,-0.06
256749328,51,8.91,-2.21,0.23
256810404,51,8.91,-2.21,0.41
256871476,51,8.91,-2.21,0.38
256932548,51,8.91,-2.21,0.59
256993632,51,9.44,-2.21,0.86
257054696,51,9.44,-2.21,0.79
257115768,51,9.44,-2.21,1.23
257176836,51,9.44,-2.21,1.33
257237904,51,9.44,-2.21,1.52
257298976,51,9.44,-2.21,1.77
257360048,51,9.44,-2.21,1.91
257421116,51,9.44,-2.21,2.04
257482196,51,9.44,-2.21,2.38
257543272,51,9.44,-2.21,2.46
257604336,51,9.44,-2.21,2.61
257665416,51,9.44,-2.21,2.96
257726492,51,9.44,-2.21,3.05
257787552,51,9.44,-2.21,3.42
257848632,51,9.44,-2.21,3.65
257909696,51,9.98,-2.21,3.83
257970784,51,9.98,-2.21,3.95
258031856,51,9.98,-2.21,4.08
258092904,51,9.98,-2.21,4.38
258153984,51,9.98,-2.21,4.68
258215056,51,9.98,-2.21,4.93
258276124,51,10.50,-2.21,5.30
258337192,51,10.50,-2.21,5.49
258398264,51,10.50,-2.21,5.82
258459324,51,10.50,-2.21,5.94
258520408,51,10.50,-2.21,6.31
258581468,51,10.50,-2.21,6.66
258642548,51,10.50,-2.21,6.81
258703620,51,11.07,-2.21,7.18
258764684,51,11.07,-2.21,7.36
258825760,51,11.07,-2.21,7.67
258886832,51,11.07,-2.21,8.05
258947888,51,11.07,-2.21,8.42
259008968,51,11.59,-2.21,8.82
259070040,51,11.59,-2.21,8.98
259131104,51,11.59,-2.21,9.45
259192176,51,11.59,-2.21,9.77
259253232,51,12.25,-2.21,10.18
259314296,51,12.25,-2.21,10.68
259375356,51,12.25,-2.21,10.85
259436408,51,12.25,-2.21,11.39
259497472,51,12.89,-2.21,11.81
259558528,51,12.89,-2.21,11.93
259619580,51,12.89,-2.21,12.38
259680644,51,12.89,-2.21,12.77
259741692,51,13.50,-2.21,13.13
259802748,51,13.50,-2.21,13.57
259863816,51,13.50,-2.21,13.85
259924860,51,13.50,-2.21,14.59
259985924,51,14.11,-2.21,14.59
260046980,51,14.11,-2.21,15.01
260108028,51,14.11,-2.21,15.38
260169116,51,14.85,-2.21,15.82
260230192,51,14.85,-2.21,16.31
260291252,51,14.85,-0.63,16.50
260352324,51,15.38,1.66,16.89
260413396,51,15.38,0.60,17.31
260474468,51,15.90,-1.85,17.71
260535544,51,15.90,-2.62,18.02
260596612,51,15.90,-2.62,18.34
260657696,51,16.52,-2.62,18.57
260718764,51,16.52,-2.10,19.04
260779824,51,17.07,-2.10,19.60
260840900,51,17.07,-2.10,19.82
260901972,51,17.58,-2.10,20.17
260963040,51,17.58,-2.10,20.51
261024124,51,18.10,-2.10,20.98
261085212,51,18.10,-2.10,21.37
261146268,51,18.69,-2.10,21.70
261207352,51,18.69,-2.10,22.09
261268412,51,18.69,-2.10,22.63
261329488,51,19.34,-2.10,22.65
261390552,51,19.34,-2.10,23.06
261451604,51,19.34,-2.10,23.31
261512660,51,19.34,-2.10,23.78
261573724,51,20.02,-2.10,24.16
261634764,51,20.02,-2.10,24.31
261695824,51,20.59,-2.10,24.88
261756892,51,20.59,-2.10,25.06
261817940,51,20.59,-2.10,25.48
261879016,51,21.32,-2.10,25.81
261940064,51,21.32,-2.10,26.14
262001132,51,21.32,-2.10,26.48
262062204,51,22.02,-2.10,26.90
262123260,51,22.02,-2.10,27.04
262184324,51,22.02,-2.10,27.30
262245392,51,22.79,-2.10,27.66
262306456,51,22.79,-2.10,27.89
262367528,51,22.79,-2.10,28.39
262428588,51,23.45,-2.10,28.63
262489656,51,23.45,-2.10,29.05
262550720,51,23.98,-2.10,29.33
262611784,51,23.98,-2.10,29.54
262672856,51,24.58,-2.10,29.91
262733924,51,24.58,-2.10,30.15
262794972,51,25.09,-2.10,30.40
262856040,51,25.09,-2.10,30.59
262917108,51,25.85,-2.10,30.83
262978176,51,25.85,-2.10,31.01
263039236,51,26.63,-2.10,31.23
263100288,51,26.63,-2.65,31.46
263161364,51,27.41,-2.65,31.59
263222436,51,27.41,-2.65,31.85
263283492,51,27.41,-2.65,31.93
263344568,51,28.18,-2.65,32.07
263405628,51,28.18,-2.65,32.42
263466676,51,28.71,-2.65,32.60
263527740,51,28.71,-2.65,32.87
263588804,51,28.71,-2.65,33.08
263649876,51,29.29,-2.65,33.31
263710936,51,29.29,-2.65,33.40
263771988,51,29.29,-2.65,33.52
263833056,51,29.98,-2.65,33.62
263894120,51,29.98,-2.65,33.81
263955180,51,29.98,-2.65,33.86
264016248,51,29.98,-2.65,34.08

























































324078208,64,25.72,-2.14,0.06
324142728,64,13.52,-2.14,0.04
324203776,64,4.86,-2.98,-0.00
324264824,64,4.18,-2.98,0.06
324325868,64,5.71,-2.98,0.14
324386924,64,6.50,-2.98,0.10
324447972,64,6.50,-2.98,0.04
324509024,64,6.50,-2.98,-0.07
324570084,64,6.50,-2.98,0.08
324631132,64,7.05,-2.98,-0.00
324692176,64,7.05,-2.98,0.08
324753216,64,7.05,-2.98,0.15
324814272,64,7.05,-2.98,0.03
324875316,64,7.05,-2.98,0.12
324936356,64,7.68,-2.98,0.07
324997416,64,7.68,-2.98,0.08
325058460,64,7.68,-2.98,0.07
325119516,64,8.33,-2.98,-0.01
325180564,64,8.33,-2.98,0.04
325241600,64,8.33,-2.98,0.44
325302656,64,8.96,-2.98,0.34
325363700,64,8.96,-2.98,0.57
325424756,64,8.96,-2.98,0.68
325485816,64,8.96,-2.98,0.94
325546852,64,8.96,-2.98,1.27
325607904,64,8.96,-2.98,1.54
325668952,64,8.96,-2.98,1.75
325729992,64,8.96,-2.48,2.06
325791056,64,9.49,-2.48,2.44
325852104,64,9.49,-2.48,2.58
325913168,64,9.49,-2.48,2.89
325974228,64,9.49,-2.48,3.15
326035268,64,9.49,-2.48,3.51
326096320,64,9.49,-2.48,3.91
326157364,64,9.49,-0.78,4.32
326218396,64,9.49,1.43,4.51
326279440,64,10.00,0.33,5.00
326340512,64,10.00,-2.06,5.26
326401584,64,10.00,-2.70,5.67
326462644,64,10.00,-2.70,5.99
326523692,64,10.00,-2.20,6.44
326584748,64,10.55,-2.20,6.64
326645780,64,10.55,-2.20,7.20
326706824,64,10.55,-2.20,7.72
326767884,64,10.55,-2.20,8.22
326828924,64,11.22,-2.20,8.72
326889984,64,11.22,-2.20,9.17
326951032,64,11.22,-2.20,9.66
327012080,64,11.79,-2.20,10.32
327073144,64,11.79,-2.20,10.97
327134204,64,12.34,-2.20,11.28
327195256,64,12.34,-2.20,12.01
327256328,64,12.34,-2.20,12.56
327317392,64,12.92,-2.20,13.15
327378472,64,12.92,-2.20,13.51
327439532,64,13.45,-2.20,14.10
327500600,64,13.45,-2.20,14.86
327561668,64,13.96,-2.20,15.29
327622732,64,13.96,-2.20,15.87
327683800,64,14.54,-2.20,16.43
327744860,64,14.54,-2.20,17.01
327805920,64,15.23,-2.20,17.59
327867000,64,15.23,-2.20,18.15
327928060,64,15.84,-2.20,18.69
327989120,64,15.84,-2.20,19.20
328050184,64,16.43,-2.20,19.94
328111252,64,16.43,-2.20,20.48
328172300,64,17.38,-2.20,20.89
328233372,64,17.38,-2.20,21.54
328294416,64,18.23,-2.20,21.99
328355468,64,18.23,-2.20,22.54
328416524,64,19.04,-2.20,23.34
328477564,64,19.04,-2.20,23.71
328538624,64,19.04,-2.20,24.29
328599688,64,19.79,-2.20,24.83
328660740,64,19.79,-2.20,25.59
328721796,64,20.54,-2.20,25.96
328782828,64,20.54,-2.20,26.59
328843896,64,21.45,-2.20,27.14
328904944,64,21.45,-2.20,27.72
328966000,64,22.28,-2.20,28.19
329027060,64,22.28,-2.20,28.57
329088108,64,23.09,-2.20,29.23
329149160,64,23.09,-2.20,29.78
329210232,64,23.87,-2.20,30.25
329271272,64,23.87,-2.20,30.57
329332344,64,24.75,-2.20,30.98
329393416,64,24.75,-2.20,31.40
329454468,64,25.73,-2.20,31.59
329515540,64,26.34,-2.74,31.99
329576612,64,26.88,-2.74,32.50
329637668,64,27.38,-2.74,32.95
329698740,64,27.38,-2.74,33.49
329759804,64,28.33,-2.74,33.58
329820864,64,28.33,-2.74,33.97
329881932,64,29.08,-2.74,34.28
329942996,64,29.08,-2.74,34.49
330004072,64,29.83,-2.74,34.69
330065140,64,29.83,-2.74,34.79

























































390127108,76,25.49,-2.74,0.05
390190472,76,13.24,-2.74,-0.04
390251516,76,4.38,-2.74,0.18
390312560,76,3.48,-2.74,-0.12
390373628,76,5.15,-2.74,0.06
390434660,76,6.27,-2.74,-0.02
390495728,76,6.27,-2.74,0.02
390556764,76,6.27,-2.74,-0.08
390617816,76,6.27,-2.74,0.06
390678864,76,6.88,-2.74,0.15
390739912,76,6.88,-2.74,-0.09
390800976,76,6.88,-2.74,-0.06
390862024,76,7.56,-2.74,-0.22
390923060,76,7.56,-2.74,-0.13
390984120,76,7.56,-2.74,0.01
391045152,76,8.25,-2.74,-0.02
391106208,76,8.25,-2.74,0.61
391167256,76,8.25,-2.74,0.74
391228308,76,8.85,-2.74,0.71
391289368,76,8.85,-2.74,0.76
391350420,76,8.85,-2.74,1.05
391411464,76,8.85,-2.74,1.67
391472524,76,8.85,-2.74,1.81
391533556,76,9.51,-2.74,2.27
391594616,76,9.51,-0.80,2.63
391655664,76,9.51,1.52,3.12
391716708,76,9.51,0.39,3.51
391777768,76,9.51,-2.18,3.87
391838848,76,9.51,-2.89,4.23
391899900,76,9.51,-2.89,4.68
391960964,76,9.51,-2.89,5.23
392022000,76,10.03,-2.35,5.70
392083064,76,10.03,-2.35,6.06
392144116,76,10.03,-2.35,6.57
392205172,76,10.03,-2.35,6.86
392266232,76,10.03,-2.35,7.47
392327292,76,10.67,-2.35,8.16
392388352,76,10.67,-2.35,8.95
392449436,76,10.67,-2.35,9.33
392510500,76,11.39,-2.35,10.17
392571572,76,11.39,-2.35,10.83
392632656,76,12.02,-2.35,11.53
392693712,76,12.02,-2.35,12.17
392754780,76,12.76,-2.35,12.99
392815864,76,12.76,-2.35,13.84
392876916,76,12.76,-2.35,14.59
392937996,76,13.40,-2.35,15.18
392999064,76,13.40,-2.35,15.98
393060124,76,14.31,-2.35,16.56
393121188,76,14.31,-2.35,17.44
393182244,76,15.09,-2.35,18.05
393243308,76,15.09,-2.35,18.73
393304380,76,16.00,-2.35,19.66
393365456,76,16.50,-2.35,20.40
393426516,76,16.50,-2.35,21.12
393487576,76,17.47,-2.35,21.91
393548652,76,18.08,-2.35,22.64
393609724,76,18.69,-2.35,23.38
393670800,76,18.69,-2.35,24.04
393731856,76,19.61,-2.35,24.98
393792932,76,19.61,-2.35,25.73
393853996,76,20.53,-2.35,26.56
393915056,76,21.07,-2.35,27.10
393976132,76,21.07,-2.35,27.86
394037188,76,21.97,-2.35,28.26
394098264,76,21.97,-2.35,29.02
394159328,76,22.99,-2.35,29.79
394220400,76,23.59,-2.35,30.44
394281460,76,24.18,-2.35,31.06
394342516,76,24.78,-2.35,31.54
394403580,76,25.41,-2.35,32.22
394464648,76,26.12,-2.35,32.68
394525716,76,26.81,-2.89,33.16
394586784,76,27.51,-2.89,33.52
394647852,76,28.20,-2.89,33.98
394708920,76,28.20,-2.89,34.42
394769980,76,28.97,-2.89,34.68
394831052,76,28.97,-2.89,34.81
























































454893024,89,25.23,-2.89,0.03
454952052,89,13.00,-2.89,-0.01
455013132,89,4.27,-2.89,0.17
455074168,89,3.63,-2.89,0.09
455135216,89,5.29,-2.89,0.01
455196264,89,6.14,-2.89,-0.17
455257316,89,6.14,-2.89,0.06
455318352,89,6.14,-2.89,0.12
455379408,89,6.14,-2.89,0.04
455440452,89,6.83,-2.89,0.02
455501500,89,6.83,-2.89,-0.07
455562560,89,7.47,-2.89,0.03
455623592,89,7.47,-2.89,-0.23
455684660,89,8.05,-2.89,-0.05
455745716,89,8.05,-2.89,0.52
455806760,89,8.05,-2.89,0.85
455867832,89,8.74,-2.89,0.72
455928888,89,8.74,-2.89,1.06
455989936,89,8.74,-2.89,1.51
456050992,89,8.74,-2.89,2.04
456112056,89,8.74,-2.89,2.30
456173124,89,8.74,-2.89,2.82
456234184,89,8.74,-2.89,3.35
456295236,89,9.28,-2.89,3.80
456356300,89,9.28,-2.89,4.28
456417364,89,9.28,-2.89,4.94
456478396,89,9.28,-2.35,5.39
456539444,89,9.83,-2.35,5.98
456600492,89,9.83,-2.35,6.41
456661532,89,9.83,-2.35,7.20
456722572,89,9.83,-2.35,7.78
456783612,89,10.55,-2.35,8.55
456844664,89,10.55,-2.35,9.26
456905704,89,11.15,-2.35,9.88
456966768,89,11.15,-2.35,10.80
457027828,89,11.79,-2.35,11.77
457088888,89,11.79,-2.35,12.69
457149956,89,12.40,-2.35,13.66
457211004,89,12.40,-2.35,14.68
457272060,89,13.27,-2.35,15.45
457333124,89,13.27,-2.35,16.47
457394172,89,14.14,-2.35,17.47
457455240,89,14.65,-2.35,18.23
457516300,89,15.29,-2.35,19.12
457577348,89,15.90,-2.35,19.99
457638432,89,16.46,-2.35,21.11
457699468,89,17.07,-2.35,22.10
457760520,89,17.72,-2.35,22.98
457821588,89,18.36,-2.35,23.91
457882640,89,18.95,-2.35,24.98
457943696,89,19.55,-2.35,26.02
458004748,89,20.11,-2.35,27.03
458065788,89,20.69,-2.35,28.03
458126860,89,21.46,-2.35,28.88
458187924,89,22.33,-2.35,29.90
458248972,89,23.09,-2.35,30.75
458310036,89,23.76,-2.35,31.49
458371096,89,24.49,-2.35,32.10
458432136,89,25.33,-2.35,32.93
458493204,89,26.17,-2.35,33.34
458554252,89,26.94,-2.35,33.94
458615324,89,27.79,-2.88,34.58
458676392,89,28.62,-2.88,35.04
458737436,89,29.30,-2.88,35.48
458798504,89,29.94,-2.88,35.67

























































518860484,102,25.62,-2.88,0.05
518920996,102,13.12,-2.88,0.11
518982056,102,4.25,-2.88,-0.08
519043116,102,3.64,-2.88,-0.06
519104168,102,5.33,-2.88,-0.12
519165228,102,6.22,-2.88,0.10
519226276,102,6.22,-2.88,-0.05
519287348,102,6.22,-2.88,0.01
519348400,102,6.22,-2.36,-0.05
519409456,102,7.02,-2.36,-0.04
519470516,102,7.02,-2.36,0.09
519531568,102,7.57,-2.36,-0.07
519592640,102,7.57,-2.36,-0.06
519653712,102,8.22,-2.36,0.09
519714752,102,8.22,-2.36,0.74
519775820,102,8.22,-2.36,1.07
519836884,102,8.72,-2.36,1.53
519897944,102,8.72,-2.36,2.01
519959024,102,8.72,-2.36,2.69
520020088,102,8.72,-2.36,3.27
520081140,102,8.72,-2.36,3.81
520142204,102,9.29,-2.36,4.26
520203248,102,9.29,-2.36,5.01
520264296,102,9.29,-2.36,5.64
520325356,102,9.29,-2.36,6.36
520386396,102,9.92,-2.36,7.00
520447460,102,9.92,-2.36,7.94
520508504,102,9.92,-2.36,9.00
520569548,102,10.66,-2.36,9.74
520630584,102,10.66,-2.36,10.95
520691612,102,11.54,-2.36,11.90
520752656,102,11.54,-2.36,13.12
520813704,102,12.48,-2.36,14.24
520874756,102,12.98,-2.36,15.42
520935816,102,13.48,-2.36,16.41
520996860,102,14.02,-2.36,17.52
521057908,102,14.60,-2.36,18.56
521118960,102,15.22,-2.36,19.82
521180008,102,15.88,-2.36,20.91
521241068,102,16.60,-2.36,21.97
521302116,102,17.42,-2.36,23.19
521363160,102,18.30,-2.36,24.60
521424224,102,19.11,-2.36,25.97
521485268,102,19.83,-2.36,27.32
521546320,102,20.59,-2.36,28.45
521607380,102,21.40,-2.36,29.44
521668428,102,22.24,-2.36,30.61
521729500,102,23.15,-2.36,31.63
521790572,102,24.08,-2.36,32.46
521851632,102,25.02,-2.36,33.34
521912700,102,26.09,-2.36,34.17
521973772,102,27.24,-2.36,34.53
522034836,102,28.31,-2.93,35.34
522095880,102,29.21,-2.93,35.93
522156928,102,29.98,-2.93,36.20

























































582218896,115,25.62,-2.93,-0.02
582273640,115,12.96,-2.93,-0.03
582334700,115,3.97,-2.93,0.09
582395728,115,3.44,-2.93,0.09
582456784,115,5.33,-2.93,-0.12
582517840,115,6.32,-2.93,-0.02
582578888,115,6.32,-2.93,-0.09
582639948,115,6.32,-2.93,0.17
582700996,115,7.11,-2.93,0.18
582762056,115,7.11,-2.93,-0.07
582823120,115,7.74,-2.93,0.16
582884168,115,7.74,-2.93,0.15
582945228,115,8.53,-2.93,0.62
583006292,115,8.53,-2.93,1.17
583067348,115,8.53,-2.93,1.79
583128412,115,8.53,-2.93,2.24
583189464,115,8.53,-2.93,3.17
583250528,115,8.53,-2.93,3.51
583311588,115,9.13,-2.93,4.52
583372640,115,9.13,-2.33,5.03
583433700,115,9.13,-2.33,5.82
583494760,115,9.67,-2.33,6.76
583555820,115,9.67,-2.33,7.76
583616880,115,9.67,-2.33,8.72
583677928,115,10.52,-2.33,9.70
583738996,115,10.52,-2.33,10.99
583800052,115,11.45,-2.33,11.98
583861104,115,11.45,-2.33,13.09
583922164,115,12.42,-2.33,14.47
583983208,115,13.01,-2.33,15.83
584044260,115,13.62,-2.33,17.34
584105320,115,14.25,-2.33,18.61
584166364,115,14.97,-2.33,19.81
584227432,115,15.75,-2.33,21.37
584288472,115,16.56,-2.33,22.68
584349524,115,17.51,-2.33,24.14
584410576,115,18.62,-2.33,25.54
584471628,115,19.63,-0.73,27.22
584532672,115,20.46,1.57,28.33
584593712,115,21.35,0.45,29.70
584654764,115,22.31,-2.11,31.12
584715832,115,23.27,-2.89,32.21
584776896,115,24.25,-2.89,33.01
584837944,115,25.33,-2.89,33.97
584899012,115,26.57,-2.89,34.80
584960068,115,27.90,-2.89,35.65
585021108,115,29.17,-2.89,36.28

























































645083092,127,25.55,-2.89,0.09
645147676,127,13.09,-2.89,0.13
645208712,127,4.22,-2.89,0.04
645269740,127,3.68,-2.89,0.05
645330784,127,5.45,-2.89,0.06
645391824,127,6.38,-2.89,0.09
645452872,127,6.38,-2.89,0.12
645513908,127,6.90,-2.89,0.16
645574952,127,6.90,-2.89,0.03
645635984,127,7.45,-2.89,0.03
645697036,127,7.45,-2.89,0.26
645758088,127,8.36,-2.89,0.59
645819144,127,8.36,-2.89,1.32
645880200,127,8.36,-2.89,2.09
645941260,127,8.36,-2.89,2.71
646002312,127,8.90,-2.89,3.57
646063372,127,8.90,-2.89,4.20
646124396,127,8.90,-2.36,4.95
646185440,127,9.55,-2.36,5.96
646246468,127,9.55,-2.36,6.91
646307500,127,9.55,-2.36,7.99
646368560,127,10.24,-2.36,9.19
646429608,127,10.24,-2.36,10.45
646490680,127,11.11,-2.36,11.74
646551744,127,11.11,-2.36,13.39
646612796,127,12.19,-2.36,14.84
646673872,127,12.92,-2.36,16.46
646734932,127,13.66,-2.36,17.94
646795988,127,14.38,-2.36,19.60
646857052,127,15.17,-0.74,21.04
646918092,127,16.13,1.45,22.68
646979148,127,17.28,0.36,24.18
647040196,127,18.49,-2.06,25.76
647101260,127,19.58,-2.74,27.49
647162312,127,20.56,-2.74,28.98
647223352,127,21.59,-2.74,30.51
647284392,127,22.65,-2.74,32.04
647345436,127,23.74,-2.74,33.19
647406496,127,24.98,-2.74,34.29
647467564,127,26.40,-2.74,35.27
647528612,127,27.86,-2.74,36.04
647589656,127,29.28,-2.74,36.76




