Two axis displacement sensor detected
Tareing....
time(us),power(pwm/255),position(deg),force(grams)
193815440,38,21.23,-2.61,32.96
193876504,38,21.84,-2.61,32.96
193937560,38,21.84,-2.61,33.05
193998596,38,21.84,-2.61,33.06
194059652,38,21.84,-2.61,33.08
194120696,38,22.38,-2.61,33.08
194181744,38,22.38,-2.61,33.37
194242796,38,22.38,-2.61,33.29
194303840,38,22.94,-2.61,33.32
194364900,38,22.94,-2.61,33.44
194425952,38,22.94,-2.61,33.45
194486996,38,22.94,-2.61,33.59
194548056,38,23.47,-2.61,33.65
194609096,38,23.47,-2.61,33.73
194670144,38,23.47,-2.61,33.75
194731200,38,23.47,-2.61,33.86
194792244,38,23.47,-2.61,33.77
194853300,38,23.99,-2.61,33.70
194914352,38,23.99,-2.61,33.79
194975400,38,23.99,-2.61,33.89
195036460,38,23.99,-2.61,34.12
195097496,38,23.99,-2.61,34.13
195158564,38,24.50,-2.61,34.18
195219608,38,24.50,-2.61,34.20
195280640,38,24.50,-2.61,34.21
195341684,38,24.50,-2.10,34.21
195402708,38,24.50,-2.10,34.35
195463752,38,24.50,-2.10,34.25
195524792,38,24.50,-2.10,34.41
195585820,38,25.03,-2.10,34.51
195646856,38,25.03,-2.10,34.51
195707884,38,25.03,-2.10,34.54
195768932,38,25.03,-2.10,34.36
195829968,38,25.03,-2.10,34.69
195891004,38,25.56,-2.10,34.68
195952056,38,25.56,-2.10,34.65
196013096,38,25.56,-2.10,34.70
196074148,38,25.56,-2.10,34.90
196135208,38,26.11,-2.10,34.53
196196244,38,26.11,-2.10,34.75
196257304,38,26.11,-2.10,34.68
196318356,38,26.11,-2.10,34.99
196379396,38,26.11,-2.10,34.99
196440460,38,26.73,-2.10,35.10
196501508,38,26.73,-2.10,35.16
196562560,38,26.73,-2.10,35.30
196623612,38,26.73,-2.10,35.27
196684652,38,26.73,-2.10,35.41
196745712,38,26.73,-2.10,35.36
196806776,38,27.27,-2.10,35.75
196867820,38,27.27,-2.10,35.65
196928876,38,27.27,-2.10,35.71
196989920,38,27.27,-2.10,35.58
197050976,38,27.27,-2.10,35.76
197112024,38,27.27,-2.10,35.84
197173064,38,27.27,-2.10,35.99
197234128,38,27.27,-2.10,35.94
197295180,38,27.82,-2.10,36.11
197356220,38,27.82,-1.59,36.09
197417272,38,27.82,-1.59,36.20
197478328,38,27.82,-1.59,36.26
197539380,38,27.82,-1.59,36.24
197600432,38,27.82,-1.59,36.30
197661472,38,27.82,-0.92,36.34
197722532,38,28.34,-0.92,36.52
197783580,38,28.34,-0.92,36.62
197844624,38,28.34,-1.43,36.49
197905692,38,28.34,-1.43,36.68
197966736,38,28.34,-1.43,36.68
198027792,38,28.34,-1.43,36.81
198088836,38,28.34,-1.43,36.66
198149880,38,28.34,-1.43,36.77
198210932,38,28.34,-1.43,36.97
198271968,38,28.85,-1.43,37.07
198333012,38,28.85,-1.43,36.98
198394048,38,28.85,-1.43,37.10
198455072,38,28.85,-1.43,37.27
198516124,38,28.85,-1.43,37.12
198577168,38,28.85,-1.43,37.33
198638208,38,28.85,-1.43,37.32
198699268,38,28.85,-1.43,37.59
198760320,38,28.85,-1.43,37.48
198821368,38,28.85,-1.43,37.55
198882420,38,28.85,-1.43,37.60
198943464,38,28.85,-1.43,37.58
199004528,38,29.45,-1.43,37.66
199065572,38,29.45,-1.43,37.76
199126632,38,29.45,-1.43,37.82
199187672,38,29.45,-1.43,38.08
199248720,38,29.45,-1.43,37.98
199309776,38,29.45,-1.43,38.01
199370820,38,30.00,-1.43,38.13
199431876,38,30.00,-1.43,38.21
199492932,38,30.00,-1.43,38.28
199553972,38,30.00,-1.43,38.41
199615032,38,30.00,-1.43,38.33
199676080,38,30.00,-0.90,38.29
199737128,38,30.00,-0.90,38.35
199798188,38,30.00,-0.90,38.44
199859236,38,30.00,-0.90,38.55

























































259921188,51,25.10,-1.49,-0.72
259983844,51,12.02,-3.29,-0.57
260044892,51,2.66,-4.66,-0.39
260105924,51,1.79,-4.66,-0.33
260166960,51,3.40,-4.66,-0.06
260228000,51,4.22,-4.66,0.06
260289032,51,4.22,-4.66,0.19
260350084,51,4.22,-4.66,0.43
260411120,51,4.22,-4.66,0.78
260472172,51,4.22,-4.66,0.62
260533212,51,4.22,-4.66,1.03
260594272,51,4.22,-4.66,1.16
260655340,51,4.22,-4.66,1.46
260716392,51,4.22,-4.66,1.60
260777452,51,4.22,-4.66,1.69
260838520,51,4.22,-4.66,1.89
260899576,51,4.22,-4.66,2.03
260960636,51,4.22,-4.66,2.33
261021688,51,4.22,-4.66,2.50
261082740,51,4.22,-4.66,2.53
261143796,51,4.22,-4.66,2.71
261204844,51,4.22,-4.66,2.85
261265892,51,4.22,-4.66,3.11
261326928,51,4.22,-4.66,3.20
261387984,51,4.22,-4.66,3.32
261449048,51,4.22,-4.66,3.62
261510100,51,4.22,-4.66,3.74
261571172,51,4.22,-4.66,4.02
261632224,51,4.22,-4.66,3.85
261693280,51,4.22,-4.13,4.23
261754332,51,4.22,-4.13,4.45
261815392,51,4.22,-4.13,4.51
261876440,51,4.22,-4.13,4.70
261937504,51,4.75,-4.13,4.90
261998568,51,4.75,-4.13,5.16
262059636,51,4.75,-4.13,5.11
262120692,51,4.75,-4.13,5.48
262181752,51,4.75,-4.13,5.62
262242808,51,4.75,-4.13,6.01
262303860,51,4.75,-4.13,6.14
262364900,51,4.75,-4.13,6.38
262425964,51,4.75,-4.13,6.43
262487008,51,5.31,-4.13,6.76
262548072,51,5.31,-4.13,7.13
262609120,51,5.31,-3.58,7.22
262670176,51,5.31,-3.58,7.33
262731244,51,5.31,-3.58,7.68
262792300,51,5.31,-3.58,8.01
262853344,51,5.31,-3.58,8.02
262914412,51,5.31,-3.58,8.49
262975464,51,5.84,-3.58,8.74
263036524,51,5.84,-3.58,8.88
263097584,51,5.84,-3.58,9.21
263158636,51,5.84,-3.58,9.59
263219704,51,5.84,-3.58,10.01
263280756,51,6.36,-3.58,10.32
263341812,51,6.36,-3.58,10.65
263402876,51,6.36,-3.58,10.96
263463932,51,6.36,-3.58,11.37
263524992,51,6.88,-3.58,11.68
263586052,51,6.88,-3.58,12.08
263647096,51,6.88,-3.58,12.47
263708152,51,6.88,-3.58,12.70
263769204,51,7.50,-3.58,13.09
263830248,51,7.50,-3.58,13.54
263891300,51,7.50,-3.58,13.77
263952344,51,7.50,-3.58,14.32
264013396,51,8.06,-3.58,14.47
264074440,51,8.06,-3.58,14.90
264135496,51,8.06,-3.58,15.56
264196548,51,8.61,-3.58,15.80
264257596,51,8.61,-3.58,16.21
264318636,51,8.61,-3.58,16.56
264379696,51,9.21,-3.58,16.96
264440740,51,9.21,-3.58,17.51
264501792,51,9.21,-3.58,17.82
264562844,51,9.85,-3.58,18.11
264623880,51,9.85,-3.58,18.48
264684928,51,9.85,-3.58,18.87
264745960,51,10.50,-3.58,19.33
264807000,51,10.50,-3.58,19.48
264868040,51,10.50,-3.58,20.26
264929064,51,11.15,-3.58,20.56
264990116,51,11.15,-3.58,20.93
265051160,51,11.15,-3.58,21.12
265112200,51,11.86,-3.58,21.74
265173260,51,11.86,-3.58,22.13
265234300,51,12.48,-3.58,22.39
265295360,51,12.48,-3.58,22.70
265356408,51,12.48,-3.58,23.26
265417444,51,13.18,-3.58,23.39
265478504,51,13.18,-3.58,23.80
265539536,51,13.18,-3.58,24.17
265600588,51,13.87,-3.58,24.56
265661644,51,13.87,-3.58,25.07
265722684,51,13.87,-3.58,25.34
265783740,51,14.52,-3.58,25.76
265844800,51,14.52,-3.58,26.15
265905840,51,15.15,-3.58,26.64
265966896,51,15.15,-3.58,26.97
266027948,51,15.15,-3.58,27.26
266089008,51,15.84,-3.58,27.80
266150072,51,15.84,-3.58,28.09
266211108,51,16.50,-3.58,28.46
266272168,51,16.50,-3.58,28.72
266333228,51,16.50,-3.58,29.20
266394276,51,17.23,-3.58,29.62
266455344,51,17.23,-3.58,29.78
266516388,51,17.84,-3.58,30.19
266577444,51,17.84,-3.58,30.73
266638492,51,18.59,-3.58,31.15
266699544,51,18.59,-3.58,31.52
266760600,51,18.59,-3.58,31.79
266821664,51,18.59,-3.58,32.23
266882708,51,19.37,-3.58,32.57
266943764,51,19.37,-3.58,33.10
267004812,51,19.87,-3.58,33.13
267065876,51,19.87,-3.58,33.44
267126924,51,19.87,-3.58,33.61
267187976,51,20.61,-3.58,34.09
267249024,51,20.61,-3.58,34.36
267310076,51,20.61,-3.58,34.77
267371132,51,21.38,-3.58,35.07
267432188,51,21.38,-3.58,35.21
267493224,51,22.04,-3.58,35.60
267554284,51,22.04,-3.58,35.84
267615340,51,22.04,-3.58,35.92
267676392,51,22.72,-3.58,36.36
267737452,51,22.72,-3.58,36.22
267798496,51,23.43,-3.58,36.22
267859568,51,23.43,-3.58,36.42
267920628,51,23.93,-3.58,36.46
267981684,51,23.93,-3.58,36.65
268042744,51,23.93,-3.58,36.97
268103796,51,24.50,-3.58,37.02
268164832,51,24.50,-3.58,37.04
268225892,51,24.50,-3.58,37.18
268286936,51,24.50,-3.58,37.43
268347988,51,25.10,-3.58,37.56
268409032,51,25.10,-3.58,37.73
268470072,51,25.10,-3.58,37.90
268531128,51,25.70,-3.58,38.15
268592156,51,25.70,-3.58,38.34
268653196,51,25.70,-3.58,38.31
268714236,51,25.70,-3.58,38.54
268775276,51,26.36,-3.58,38.63
268836332,51,26.36,-3.58,38.66
268897372,51,26.36,-3.58,38.91
268958412,51,26.36,-3.58,39.18
269019452,51,27.05,-3.58,39.31
269080476,51,27.05,-3.58,39.17
269141520,51,27.05,-3.58,39.60
269202564,51,27.05,-3.58,39.61
269263592,51,27.56,-3.58,39.88
269324644,51,27.56,-3.58,39.99
269385688,51,27.56,-3.58,40.22
269446716,51,28.11,-3.58,40.19
269507748,51,28.11,-3.58,40.46
269568784,51,28.11,-3.58,40.47
269629820,51,28.11,-3.58,40.64
269690856,51,28.11,-2.99,40.82
269751908,51,28.67,-2.99,40.81
269812948,51,28.67,-2.99,41.06
269873980,51,29.17,-2.99,41.10
269935028,51,29.17,-2.99,41.29
269996060,51,29.17,-2.99,41.44
270057096,51,29.71,-2.99,41.56
270118132,51,29.71,-2.99,41.59
270179168,51,29.71,-2.99,41.65
270240212,51,29.71,-2.99,41.90

























































330302180,64,24.82,-2.99,-0.79
330361044,64,11.72,-4.62,-0.70
330422056,64,2.40,-5.39,-0.54
330483084,64,1.53,-5.39,-0.29
330544100,64,3.10,-5.39,-0.05
330605160,64,3.84,-5.39,0.23
330666192,64,3.84,-5.39,0.25
330727216,64,3.84,-5.39,0.56
330788260,64,3.84,-5.39,0.89
330849312,64,3.84,-5.39,1.12
330910340,64,3.84,-5.39,1.25
330971396,64,3.84,-5.39,1.64
331032440,64,3.84,-5.39,1.75
331093476,64,3.84,-5.39,2.05
331154516,64,3.84,-5.39,2.13
331215548,64,3.84,-5.39,2.45
331276588,64,3.84,-5.39,2.50
331337616,64,3.84,-5.39,2.76
331398652,64,3.84,-5.39,3.00
331459692,64,3.84,-5.39,3.33
331520712,64,3.84,-5.39,3.20
331581748,64,3.84,-5.39,3.74
331642772,64,3.84,-5.39,3.99
331703824,64,3.84,-5.39,4.00
331764844,64,4.36,-5.39,4.33
331825872,64,4.36,-4.85,4.53
331886912,64,4.36,-4.85,4.76
331947936,64,4.36,-4.85,4.92
332008984,64,4.36,-4.85,5.29
332070008,64,4.36,-4.85,5.49
332131028,64,4.36,-4.85,5.82
332192056,64,4.36,-4.85,6.00
332253092,64,4.36,-4.85,6.38
332314144,64,4.94,-4.85,6.75
332375192,64,4.94,-4.85,7.01
332436220,64,4.94,-4.85,7.29
332497272,64,4.94,-4.85,7.63
332558304,64,4.94,-4.85,8.07
332619348,64,4.94,-4.85,8.39
332680392,64,4.94,-4.85,8.90
332741424,64,5.54,-4.85,8.99
332802480,64,5.54,-4.85,9.42
332863512,64,5.54,-4.85,9.97
332924548,64,5.54,-4.33,10.35
332985580,64,6.07,-4.33,10.98
333046612,64,6.07,-4.33,11.28
333107640,64,6.07,-4.33,11.94
333168672,64,6.07,-4.33,12.34
333229696,64,6.81,-4.33,12.98
333290748,64,6.81,-4.33,13.49
333351768,64,6.81,-4.33,13.95
333412808,64,7.47,-4.33,14.52
333473856,64,7.47,-4.33,15.16
333534900,64,7.47,-4.33,15.58
333595960,64,8.16,-4.33,16.25
333657000,64,8.16,-4.33,16.80
333718052,64,8.74,-4.33,17.53
333779104,64,8.74,-4.33,18.03
333840136,64,9.33,-4.33,18.65
333901188,64,9.33,-4.33,19.19
333962220,64,9.94,-4.33,19.85
334023280,64,9.94,-4.33,20.40
334084324,64,10.71,-4.33,20.94
334145364,64,10.71,-4.33,21.64
334206412,64,11.54,-4.33,22.12
334267464,64,11.54,-4.33,22.77
334328508,64,12.37,-4.33,23.35
334389560,64,12.37,-4.33,23.80
334450616,64,12.37,-4.33,24.37
334511660,64,13.23,-4.33,24.97
334572704,64,13.23,-4.33,25.50
334633756,64,13.96,-4.33,26.11
334694804,64,13.96,-4.33,26.66
334755860,64,14.81,-4.33,27.44
334816896,64,14.81,-4.33,27.85
334877948,64,15.62,-4.33,28.40
334938980,64,15.62,-4.33,28.98
335000024,64,16.38,-4.33,29.46
335061060,64,16.38,-4.33,29.95
335122088,64,17.08,-4.33,30.62
335183128,64,17.08,-4.33,30.99
335244172,64,17.90,-4.33,31.67
335305224,64,17.90,-4.33,32.30
335366268,64,18.74,-4.33,32.62
335427300,64,18.74,-4.33,33.29
335488340,64,19.59,-4.33,33.64
335549356,64,19.59,-4.33,34.29
335610380,64,20.31,-4.33,34.58
335671396,64,20.31,-4.33,35.01
335732404,64,21.18,-4.33,35.52
335793436,64,21.18,-4.33,35.98
335854452,64,22.03,-4.33,36.41
335915468,64,22.03,-4.33,36.71
335976488,64,22.75,-4.33,37.01
336037508,64,22.75,-4.33,37.21
336098528,64,23.63,-4.33,37.49
336159564,64,24.14,-4.33,37.88
336220600,64,24.14,-4.33,37.99
336281636,64,24.83,-4.33,38.32
336342672,64,24.83,-4.33,38.51
336403732,64,25.50,-4.33,38.82
336464776,64,25.50,-4.33,39.08
336525816,64,26.22,-4.33,39.20
336586848,64,26.22,-4.33,39.39
336647884,64,26.77,-4.33,39.60
336708936,64,26.77,-4.33,39.86
336769960,64,27.36,-4.33,40.10
336831000,64,27.36,-4.33,40.32
336892028,64,27.98,-4.33,40.75
336953064,64,27.98,-4.33,40.82
337014100,64,28.51,-4.33,40.98
337075132,64,28.51,-4.33,41.31
337136164,64,29.17,-4.33,41.62
337197208,64,29.17,-4.33,41.75
337258248,64,29.79,-4.33,41.76
337319308,64,29.79,-4.33,42.15
337380348,64,29.79,-4.33,42.27

























































397442312,76,25.11,-4.33,-0.88
397506156,76,11.71,-5.19,-0.81
397567192,76,2.15,-5.81,-0.60
397628228,76,1.31,-5.81,-0.32
397689256,76,2.88,-5.81,-0.09
397750332,76,3.60,-5.81,0.23
397811372,76,3.60,-5.81,0.74
397872444,76,3.60,-5.81,0.62
397933492,76,3.60,-5.81,1.11
397994548,76,3.60,-5.81,1.33
398055604,76,3.60,-5.81,1.60
398116664,76,3.60,-5.81,2.04
398177728,76,3.60,-5.81,2.23
398238784,76,3.60,-5.81,2.49
398299832,76,3.60,-5.81,2.74
398360896,76,3.60,-5.81,2.94
398421952,76,3.60,-5.81,3.23
398483008,76,3.60,-5.28,3.57
398544076,76,3.60,-5.28,3.77
398605128,76,4.13,-5.28,4.04
398666164,76,4.13,-5.28,4.24
398727220,76,4.13,-5.28,4.63
398788264,76,4.13,-5.28,4.88
398849336,76,4.13,-5.28,5.01
398910368,76,4.13,-5.28,5.51
398971436,76,4.13,-5.28,5.89
399032492,76,4.13,-5.28,6.17
399093540,76,4.13,-5.28,6.44
399154600,76,4.13,-5.28,6.95
399215652,76,4.63,-5.28,7.34
399276680,76,4.63,-5.28,7.70
399337732,76,4.63,-5.28,8.17
399398764,76,5.29,-5.28,8.65
399459804,76,5.29,-5.28,9.17
399520836,76,5.29,-5.28,9.91
399581880,76,5.29,-4.77,10.22
399642944,76,5.80,-4.77,10.84
399704000,76,5.80,-4.77,11.34
399765052,76,5.80,-4.77,12.01
399826104,76,6.39,-4.77,12.75
399887160,76,6.39,-4.77,13.47
399948220,76,6.95,-4.77,14.25
400009268,76,6.95,-4.77,14.88
400070316,76,7.63,-4.77,15.71
400131368,76,7.63,-4.77,16.49
400192420,76,8.23,-4.77,17.24
400253476,76,8.23,-4.77,17.93
400314532,76,8.94,-4.77,18.55
400375584,76,8.94,-4.77,19.28
400436656,76,9.58,-4.77,20.06
400497696,76,9.58,-4.77,20.92
400558752,76,10.54,-4.77,21.60
400619820,76,10.54,-4.77,22.31
400680864,76,11.49,-4.77,23.08
400741928,76,12.04,-4.77,23.80
400802988,76,12.57,-4.77,24.69
400864036,76,12.57,-4.77,25.39
400925096,76,13.44,-4.77,26.31
400986152,76,13.44,-4.77,27.06
401047192,76,14.46,-4.77,27.82
401108252,76,15.02,-4.77,28.48
401169284,76,15.53,-4.77,29.15
401230332,76,15.53,-4.77,29.85
401291376,76,16.51,-4.77,30.59
401352420,76,17.06,-4.77,31.27
401413480,76,17.64,-4.77,31.96
401474540,76,18.22,-4.77,32.85
401535596,76,18.73,-4.77,33.64
401596652,76,18.73,-4.77,34.27
401657704,76,19.68,-4.77,34.79
401718768,76,19.68,-4.77,35.41
401779812,76,20.74,-4.77,35.98
401840868,76,21.38,-4.77,36.76
401901924,76,22.04,-4.77,37.18
401962972,76,22.73,-4.77,37.78
402024044,76,23.39,-4.77,37.86
402085104,76,23.97,-4.77,38.19
402146152,76,24.51,-4.77,38.63
402207204,76,25.06,-4.77,38.90
402268264,76,25.62,-4.77,39.23
402329316,76,26.15,-4.77,39.46
402390376,76,26.15,-4.77,39.93
402451428,76,27.12,-4.77,40.23
402512472,76,27.12,-4.77,40.56
402573536,76,28.13,-4.77,41.00
402634584,76,28.13,-4.77,41.42
402695648,76,28.99,-4.77,41.64
402756716,76,28.99,-4.77,41.97
402817764,76,29.90,-4.77,42.28
402878812,76,29.90,-4.77,42.53

























































462940780,89,25.17,-4.77,-1.16
463005788,89,11.63,-5.36,-0.77
463066816,89,1.92,-5.92,-0.68
463127848,89,1.02,-5.92,-0.31
463188868,89,2.64,-5.92,0.06
463249916,89,3.42,-5.92,0.44
463310960,89,3.42,-5.92,0.75
463371992,89,3.42,-5.92,0.99
463433032,89,3.42,-5.92,1.40
463494060,89,3.42,-5.92,1.65
463555104,89,3.42,-5.92,2.09
463616148,89,3.42,-5.92,2.28
463677164,89,3.42,-5.38,2.66
463738196,89,3.42,-5.38,3.04
463799208,89,3.42,-5.38,3.32
463860244,89,3.42,-5.38,3.54
463921268,89,3.42,-5.38,3.90
463982292,89,3.42,-5.38,4.12
464043316,89,3.42,-5.38,4.34
464104348,89,3.92,-5.38,4.83
464165396,89,3.92,-5.38,5.03
464226432,89,3.92,-5.38,5.82
464287472,89,3.92,-5.38,6.13
464348508,89,3.92,-5.38,6.59
464409544,89,4.48,-5.38,6.92
464470596,89,4.48,-5.38,7.64
464531628,89,4.48,-5.38,8.11
464592656,89,4.48,-5.38,8.63
464653700,89,5.03,-4.85,9.12
464714740,89,5.03,-4.85,9.90
464775800,89,5.03,-4.85,10.48
464836848,89,5.72,-4.85,11.37
464897896,89,5.72,-4.85,12.25
464958952,89,5.72,-4.85,13.00
465019996,89,6.47,-4.85,13.70
465081052,89,6.47,-4.85,14.80
465142116,89,7.33,-4.85,15.66
465203152,89,7.33,-4.85,16.70
465264200,89,8.01,-4.85,17.76
465325244,89,8.01,-4.85,18.64
465386284,89,8.97,-4.85,19.59
465447356,89,8.97,-4.85,20.24
465508396,89,9.91,-4.85,21.24
465569432,89,10.42,-4.85,22.36
465630500,89,10.95,-4.85,23.44
465691552,89,11.55,-4.85,24.36
465752604,89,12.26,-4.85,25.29
465813656,89,12.94,-4.85,26.43
465874704,89,13.55,-4.85,27.53
465935752,89,14.17,-4.85,28.46
465996796,89,14.83,-4.85,29.38
466057860,89,15.53,-4.85,30.42
466118908,89,16.22,-4.85,31.40
466179952,89,16.97,-4.85,32.25
466241004,89,17.83,-4.85,33.16
466302040,89,18.62,-4.85,33.94
466363072,89,19.20,-4.85,34.88
466424116,89,19.72,-4.85,35.41
466485136,89,20.36,-4.85,36.25
466546184,89,21.16,-4.85,37.30
466607236,89,22.03,-4.85,38.10
466668276,89,22.85,-4.85,38.70
466729336,89,23.63,-4.85,39.14
466790368,89,24.42,-4.85,39.60
466851428,89,25.32,-4.85,40.00
466912460,89,26.21,-4.85,40.50
466973512,89,26.94,-4.85,41.04
467034568,89,27.63,-4.85,41.26
467095616,89,28.30,-4.85,41.66
467156656,89,28.92,-4.26,42.07
467217712,89,29.51,-4.26,42.50

























































527279672,102,24.76,-4.26,-1.42
527339736,102,11.32,-5.12,-1.10
527400780,102,1.69,-5.68,-0.69
527461824,102,0.76,-5.68,-0.17
527522868,102,2.34,-5.68,0.17
527583908,102,3.20,-5.68,0.44
527644964,102,3.20,-5.68,0.83
527706012,102,3.20,-5.68,1.31
527767060,102,3.20,-5.68,1.65
527828108,102,3.20,-5.68,1.93
527889152,102,3.20,-5.68,2.33
527950212,102,3.20,-5.68,2.52
528011256,102,3.20,-5.68,3.13
528072312,102,3.20,-5.68,3.37
528133356,102,3.20,-5.16,3.77
528194400,102,3.20,-5.16,4.12
528255432,102,3.70,-5.16,4.47
528316472,102,3.70,-5.16,4.73
528377500,102,3.70,-5.16,5.18
528438548,102,3.70,-5.16,5.64
528499580,102,3.70,-5.16,6.03
528560620,102,3.70,-5.16,6.62
528621656,102,4.26,-5.16,7.20
528682692,102,4.26,-5.16,7.93
528743736,102,4.26,-5.16,8.41
528804760,102,4.26,-5.16,9.21
528865796,102,5.00,-5.16,10.19
528926836,102,5.00,-5.16,10.75
528987868,102,5.58,-4.58,11.86
529048920,102,5.58,-4.58,12.66
529109948,102,6.27,-4.58,13.59
529170980,102,6.27,-4.58,14.55
529232008,102,7.07,-4.58,15.65
529293040,102,7.07,-4.58,16.57
529354076,102,7.93,-4.58,17.93
529415108,102,8.45,-4.58,18.90
529476152,102,9.06,-4.58,20.18
529537176,102,9.70,-4.58,21.50
529598224,102,10.39,-4.58,22.73
529659288,102,11.09,-4.58,24.09
529720332,102,11.09,-4.58,25.07
529781384,102,12.07,-4.58,26.15
529842432,102,12.98,-4.58,27.43
529903484,102,14.01,-4.58,28.62
529964536,102,14.87,-4.58,29.68
530025596,102,15.68,-4.58,30.77
530086628,102,16.47,-4.58,31.76
530147680,102,17.30,-4.58,32.86
530208728,102,18.17,-4.58,33.97
530269780,102,18.97,-4.58,34.87
530330840,102,19.71,-4.58,35.78
530391876,102,20.46,-4.58,36.93
530452928,102,21.32,-4.58,38.00
530513976,102,22.43,-4.58,38.82
530575016,102,23.56,-4.58,39.37
530636076,102,24.54,-4.58,39.71
530697116,102,25.52,-4.58,40.34
530758164,102,26.48,-4.58,40.82
530819224,102,27.32,-4.58,41.19
530880264,102,28.08,-4.58,41.75
530941320,102,28.86,-4.58,42.15
531002360,102,29.63,-4.58,42.60

























































591064316,115,24.82,-4.58,-1.21
591126096,115,11.23,-4.58,-0.96
591187152,115,1.44,-5.30,-0.46
591248184,115,0.48,-5.30,0.06
591309232,115,2.14,-5.30,0.34
591370292,115,3.03,-5.30,0.84
591431340,115,3.03,-5.30,1.07
591492396,115,3.03,-5.30,1.45
591553440,115,3.03,-5.30,2.10
591614512,115,3.03,-5.30,2.45
591675560,115,3.03,-5.30,2.84
591736612,115,3.03,-5.30,3.24
591797668,115,3.03,-5.30,3.70
591858712,115,3.03,-5.30,3.98
591919768,115,3.03,-5.30,4.60
591980824,115,3.56,-5.30,5.01
592041868,115,3.56,-5.30,5.60
592102924,115,3.56,-5.30,6.22
592163976,115,3.56,-4.78,6.85
592225028,115,3.56,-4.78,7.26
592286080,115,4.18,-4.78,8.08
592347116,115,4.18,-4.78,8.90
592408172,115,4.69,-4.78,9.86
592469224,115,4.69,-4.78,10.73
592530280,115,5.41,-4.78,12.10
592591332,115,5.41,-4.78,13.15
592652384,115,6.18,-4.78,14.68
592713436,115,6.18,-4.78,15.76
592774496,115,7.21,-4.78,17.38
592835540,115,7.75,-4.78,18.48
592896604,115,8.37,-4.78,19.90
592957648,115,9.08,-4.78,21.28
593018688,115,9.81,-4.78,22.76
593079748,115,10.55,-4.78,24.02
593140800,115,11.37,-4.78,25.50
593201844,115,12.29,-4.78,26.90
593262912,115,13.29,-4.78,28.41
593323956,115,14.27,-4.78,29.91
593385004,115,15.24,-4.78,31.38
593446048,115,16.28,-4.24,32.97
593507092,115,17.40,-4.24,34.22
593568136,115,18.57,-4.24,35.29
593629200,115,19.67,-4.24,36.44
593690244,115,20.66,-4.24,37.74
593751300,115,21.66,-4.24,38.92
593812348,115,22.78,-4.24,39.58
593873404,115,24.02,-4.24,40.06
593934440,115,25.32,-4.24,40.78
593995484,115,26.57,-4.24,41.49
594056552,115,27.73,-4.24,42.32
594117592,115,28.80,-4.24,42.74
594178656,115,29.85,-4.24,43.40

























































654240616,127,25.44,-4.24,-1.30
654301452,127,11.47,-5.03,-0.75
654362500,127,1.41,-5.03,-0.32
654423520,127,0.43,-5.03,0.22
654484556,127,2.05,-5.03,0.59
654545620,127,2.90,-5.03,0.97
654606680,127,2.90,-5.03,1.45
654667716,127,2.90,-5.03,2.07
654728780,127,2.90,-5.03,2.54
654789828,127,2.90,-5.03,2.95
654850880,127,2.90,-5.03,3.35
654911932,127,2.90,-5.03,3.70
654972984,127,2.90,-5.03,4.28
655034028,127,3.41,-5.03,4.88
655095084,127,3.41,-5.03,5.49
655156128,127,3.41,-5.03,6.21
655217180,127,3.41,-5.03,6.81
655278232,127,3.92,-5.03,7.67
655339280,127,3.92,-5.03,8.58
655400336,127,3.92,-5.03,9.37
655461384,127,4.72,-5.03,10.49
655522444,127,4.72,-5.03,11.56
655583492,127,5.38,-4.53,13.15
655644540,127,5.38,-4.53,14.29
655705604,127,6.38,-4.53,15.64
655766664,127,7.01,-4.53,17.33
655827700,127,7.65,-4.53,19.11
655888760,127,8.40,-4.53,20.65
655949804,127,9.27,-4.53,22.49
656010856,127,10.18,-4.53,24.08
656071896,127,11.10,-4.53,25.66
656132928,127,12.10,-4.53,27.24
656193976,127,13.18,-4.53,28.98
656255028,127,14.24,-4.53,30.56
656316056,127,15.33,-4.53,32.18
656377096,127,16.62,-4.53,33.76
656438112,127,17.99,-4.53,35.14
656499144,127,19.20,-4.53,36.42
656560168,127,20.33,-4.53,37.91
656621184,127,21.60,-4.53,39.32
656682208,127,22.95,-4.53,40.08
656743224,127,24.33,-4.53,40.87
656804264,127,25.81,-4.53,41.75
656865300,127,27.34,-4.53,42.67
656926340,127,28.73,-4.53,43.10
656987372,127,29.97,-4.53,43.75





